id,title,year,keyword
4013524,"Man on the Medal: The Life and Work of Ski Legend Dick Durrance",2004,sports-history
4013577,"Man Push Cart",2005,"anniversary,bar,barcelona-spain,bare-breasts,beer,billiards,boyfriend-girlfriend-relationship,brooklyn-new-york-city,burial,businessman,carpenter,cat,cd,cell-phone,cigarette-smoking,coffee,computer,cotton-candy,customer,dead-cat,death-of-cat,death-of-killer,death-of-pet,death-of-wife,despair,doorman,doughnut,drink,drinking,empire-state-building-manhattan-new-york-city,exploitation,family-relationships,father-in-law-son-in-law-relationship,father-son-relationship,female-nudity,flashback,friend,friendship,garbage-truck,garbageman,gas-can,grandfather-grandson-relationship,grandmother-grandson-relationship,house-painter,immigrant,karaoke,kiss,kitten,lahore-pakistan,limousine,loneliness,loss-of-wife,love-triangle,magazine,manhattan-new-york-city,memory,microphone,money,mother-in-law-son-in-law-relationship,mourning,muslim,new-york-city,newsstand,nightclub,nudity,pakistani,pakistani-american,party,pastry,pigeon,pina-colada,prayer,prologue,push-cart,rain,redemption,religion,rock-star,rubber-gloves,running,sadness,scam,shovel,singer,singing,sleeping,song,spaniard,spanish-american,strobe-light,subway,survival,survivor,tea,telephone-call,theft,toy,train,translator,umbrella,videotape"
4013770,"Man with the Screaming Brain",2005,"anti-hero,brain-surgery,brain-transplant,broken-finger,bulgaria,cell-phone,crotch-grab,cult-film,cyborg,directed-by-star,english-subtitles-in-original,exploding-car,falling-from-height,hypodermic-needle,mad-scientist,memory,motorcycle,murder,pickpocket,revenge,slide-locked-back,split-personality,stabbed-in-the-chest,surprise-ending,taxi,wedding-dress,wedding-ring,written-by-star"
4013947,Man-Thing,2005,"american-indian,bare-breasts,bare-chested-male,based-on-comic,based-on-comic-book,character-name-in-title,dog,female-nudity,handcuffs,impalement,kiss,male-nudity,male-rear-nudity,marvel-comics,marvel-entertainment,monster,native-american,reverse-footage,ritual,sex,shotgun,superhero,swamp,swamp-monster,topless-female-nudity,underwear,undressing-someone"
4014327,"Manda Bala (Send a Bullet)",2007,"brazil,bullet-proof-automobile,bulletproof-glass,corrupt-politician,corruption,criminal,democracy,ear-cut-off,fear,frog,frog-farm,kidnapper,kidnapping,plastic-surgery,politician,politics,ransom,sao-paulo-brazil,social-differences"
4014748,Manfast,2003,"independent-film,lysistrata,sex"
4014968,"Mango Kiss",2004,"bare-breasts,dominatrix,f-rated,gender-roles,homosexual,independent-film,lesbian,lesbian-interest,lesbian-kiss,lesbian-relationship,love,mother-daughter-relationship,nudity,role-playing,title-spoken-by-character"
4015027,Manhater,2005,"man-hater,revenge,supernatural,witch"
4015117,"Manhattan, Kansas",2006,"insanity,kansas"
4015137,Manhood,2003,"character-name-in-title,dominatrix,f-rated,second-part,sequel"
4015653,"Manje'",2007,"loss-of-family,murder"
4016268,"ManPlay: MP-008",2003,"hardcore,homosexual,sex"
4016930,"Maple Palm",2006,"agoraphobia,alien,american,american-dream,apartment,apartment-building,arrest,art,assault,asthma,asthma-attack,asthma-spray,avant-garde,back-to-homeland,badge,based-on-true-story,beach,beavis-and-butt-head,bisexual,border,border-crossing,border-patrol,buddhism,buddhist,bureaucracy,california,canada,canadian-northwest,canadian-rockies,celebrity-impersonation,cell-phone,citizenship,civil-rights,controversy,cookie-jar,corrupt-officer,corruption,dark-secret,despair,detention-center,disability,disabled-person,discrimination,equality,ethnic-minority,federal-agent,federal-government,federal-police,female-nudity,flag,gay,gay-activism,gay-alien,gay-interest,gay-latino,gay-lead-character,gay-love,gay-marriage,gay-relationship,gay-rights,gay-straight-relations,gemini,globe,gonzo,government,government-agent,government-official,hair-color,handcuffs,hidden-agenda,hidden-identity,hit-in-the-crotch,hit-in-the-groin,home-invasion,homeland-security-agency,homosexual,homosexual-kiss,homosexual-love,hooded-figure,hooded-villain,hoodie,horoscope,humanitarian,humiliation,hypocrisy,ice,illegal-alien,illegal-immigrant,illegal-immigration,illegal-love,immigrant,immigration,immigration-agent,immigration-document,immigration-fraud,improvisation,independent-film,indian-music,intellectual,intelligence,intrigue,intruder,irreverence,isolation,kicked-in-the-groin,kiss,kitchen,lack-of-oxygen,landlord,landlord-tenant-relationship,last-day,latina,legal-issue,lesbian,lesbian-couple,lesbian-kiss,lesbian-relationship,lesbian-sex,lesbianism,los-angeles-california,love-against-the-odds,lynx,montreal-quebec,moral-dilemma,morality,mother-daughter-relationship,new-york,new-york-city-new-york,night,overweight,oxygen,oxygen-tank,pacific-ocean,palm-tree,pharmacy,photo-album,photo-montage,photograph,pizza,political-activism,political-discrimination,political-oppression,politics,prejudice,quebec,quebec-city-quebec,queer,rcmp,refrigerator,refugee,religious-musician,returning-to-homeland,rocky-mountains,rooftop,root-beer,running,ruthlessness,same-sex-marriage,same-sex-union,sand,secret,secret-identity,secret-love,seduction,seductress-seduced,sex,sex-in-a-chair,sex-in-a-kitchen,sex-in-shower,sex-standing-up,sexuality,shatter,shower,social-injustice,social-issues,southern-california,star,star-gazing,stars-and-stripes,statue-of-liberty-new-york-city,suffering,tank-top,tea,tea-kettle,teddy-bear,telephone,telephone-call,tenant,tibet,time-passage,transformation,trapped,travel,tree,true-love,u.s.-canadian-border,u.s.-mexico-border,u.s.-postal-service,ultimatum,uncertainty,unconditional-love,under-stairs,underground,underground-film,urination,usa,vancouver-british-columbia-canada,venice-beach-california,venice-california,violence,water,yelling"
4016940,Maplewoods,2003,"cult-film,zombie"
4016959,"Mapping Stem Cell Research: Terra Incognita",2007,f-rated
4017763,"Marching with the Saints",2006,"hurricane,hurricane-katrina,jazz,mardi-gras,new-orleans-louisiana"
4017777,"Marci X",2003,"character-name-in-title,culture-clash,directed-by-co-star,female-protagonist,hip-hop,interracial-relationship,jewish-american-princess,rap-music,rapper,record-label,reference-to-martha-stewart"
4018020,"Mardi Gras: Made in China",2005,"carnival,child-labor,china,chinese-capitalism,consumerism,corporate-deception,corporate-exploitation,corporate-greed,corporate-propaganda,country-name-in-title,critique-of-capitalism,culture-clash,debauchery,economic-inequality,evil-capitalist,fear-of-punishment,female-labor,fujian-china,globalization,hedonism,income-gap,labor-strike,mardi-gras,new-york,occupational-hazard,rural-china,self-delusion,self-sacrifice,sweatshop"
4018210,"Margaret Cho: Assassin",2005,"abortion,animal-rights,birth-control,blow-job,california,character-name-in-title,comedian,comedienne,concert-film,current-events,democrat,dildo,gay,gay-marriage,gay-sex,government,heart-attack,homosexual,impersonation,iraq,iraq-war,lesbian,mother,one-woman-show,parent,politics,president,republican,sex,stand-up-comedy,television,tv-special,u.s.-constitution,wedding"
4018408,"Margot at the Wedding",2007,"adultery,apology,artist,attention-deficit-disorder,aunt-nephew-relationship,aunt-niece-relationship,author,autism,backyard,backyard-barbecue,bare-breasts,bare-butt,barnard-college,bathroom,beach,beating,betrayal,biting,book,book-signing,bookstore,borderline-personality-disorder,bracelet,breasts,brother-brother-relationship,brother-in-law-sister-in-law-relationship,bug,bug-caught-in-someone's-ear,bus,cafe,cancer,car-accident,celebration,cell-phone,chainsaw,character-name-in-title,chase,child's-point-of-view,child-abuse,church,cigarette-smoking,cleavage,climbing-a-tree,confession,confrontation,cousin-cousin-relationship,crying,crying-man,cutting-down-a-tree,dancer,dancing,dead-pig,death-of-a-dog,death-of-a-pet,defecation,deodorant,divorce,dog,dog-hit-by-a-car,drink,drinking,drowning,dying-dog,dysfunctional-family,dysfunctional-marriage,ear,earphones,earwig,ensemble-film,extramarital-affair,f-rated,face-slap,failed-brakes,falling-into-water,falling-tree,family-home,family-relationships,family-reunion,family-secret,father-daughter-relationship,father-son-relationship,female-frontal-nudity,female-masturbation,female-nudity,fence,ferry,fiance-fiancee-relationship,fireman,food,friend,friendship,garbage-truck,gay-couple,gay-slur,goggles,going-home,guitar,harvard-university,hike,homophobia,homosexual,hotel,husband-wife-relationship,infidelity,injection,injured-animal,insect,irreverence,jealousy,journey,kicking,kiss,ladder,lawn-croquet,letter-writing,liar,library,lie,listening-to-music,lost-dog,lost-pet,love,male-nudity,manic-behavior,manicure,marital-problem,marriage,marriage-engagement,marriage-proposal,masturbation,memory,mental-illness,mental-retardation,microphone,mirror,missing-dog,missing-pet,missing-sister,motel,mother-daughter-relationship,mother-son-relationship,musician,mustache,mutt,neighbor,nipples-visible-through-clothing,nude,nude-girl,nudity,painter,pajamas,panties,panties-pulled-down,pay-phone,pedophile,pedophilia,peeping-tom,pet,photograph,pillow-talk,polaroid,pregnancy,pursuit,rape,reading,recording,rescue,rescue-from-drowning,restaurant,running,running-after-a-bus,scantily-clad-female,screaming,search,second-marriage,secret,sense-of-smell,sex,shaving,sibling-rivalry,silent-scene,singer,singing,sister-sister-relationship,sitting-in-a-tree,slacker,slippers,snoop,snooping,song,spying,stairway,stanford-university,station-wagon,stoned,storytelling,street-celebration,stuck-in-a-tree,sunglasses,swim-race,swimming,swimming-hole,tape-recording,taxi,tears,teenage-boy,teenage-girl,telephone-call,tent,topless-female-nudity,train,tree,trust,underwater-scene,underwear,unemployment,unfaithfulness,upskirt,urination,vermont,violence,voyeur,voyeurism,wedding,wedding-cake,wedding-dress,wedding-planning,whistling-for-a-dog,white-panties,white-wine,woman,woods,writer"
4018640,"Maria Full of Grace",2004,"adult-actress-playing-teenage-girl,air-mattress,airplane,airplane-ticket,airplane-trip,airport,airport-personnel,baby,baggage-claim,band,bar,bathroom,beer,bmx-bike,bogota-colombia,boyfriend-girlfriend-relationship,bus,calling-someone-an-idiot,car-service,catholic,character-name-in-title,chiquinguira,climbing,colombia,colombian,constipation,crying,customs-officer,dance,dancer,dancing,diarrhea,digestion,doctor,drink,drinking,driver,drug-cartel,drug-deal,drug-mule,drug-overdose,drug-smuggling,drug-trade,drug-trafficking,drug-use,escape,feature-film-directorial-debut,female-protagonist,fetus,fever,fireworks,floral-industry,flower,four-word-title,goggles,grandmother-granddaughter-relationship,grape,heartbeat,heroin,illegal-immigrant,illegal-immigration,immigrant,immigration-officer,latin-america,law,laxative,maid,medical-examination,medicine,money,mother-daughter-relationship,mother-son-relationship,motorcycle,murder,new-jersey,new-york-city,passport,pereira-colombia,pharmacy,photograph,plantation,policeman,policewoman,pool-hall,pregnancy,prison,queens-new-york-city,quitting-a-job,red-rose,restaurant,rose,rubber-gloves,santa-rosa-de-cabal-colombia,search,secretary,security,shower,singer,singing,sister-sister-relationship,smuggling,soda,song,sonogram,stomach,strong-female-character,strong-female-lead,surgery,swallowing,taxi,taxi-driver,tears,teenage-girl,telephone-call,telling-someone-to-shut-up,toilet,traveling,two-on-a-motorcycle,u.s.-customs,ultrasound,urination,urine-sample,visa,vomiting,x-ray"
4019159,"Marie and Bruce",2004,character-name-in-title
4019166,"Marie Antoinette",2006,"1760s,1770s,1780s,18th-century,adultery,alternate-history,alternate-reality,ambassador,american-revolution,anachronism,annulment,applause,apple-strudel,austria,austrian,baby,bare-butt,based-on-novel,bastille,bath,bathtub,beagle,bed,belch,billiards,birth,birthday,birthday-cake,birthday-party,bishop,blonde-woman,bride-and-groom,brothel,brother-sister-relationship,buttocks,cake,cameo-pin,candle,candy,canine,card-playing,carriage,catholic,champagne,chandelier,character-name-in-title,child,childbirth,cleavage,clothing,coffin,compte,coronation,count,countess,crossing-self,crying,crystal-chandelier,custom,dance-party,dancer,dancing,dauphin,dauphine,death,death-of-baby,death-of-child,death-of-father,death-of-king,death-of-mother,decadence,diamonds,dice,dinner,diva,doctor,dog,drapes,dressmaker,drink,drinking,drug-use,drunkenness,duchess,duke,eating,elephant,emperor-of-china,empress,europe,extramarital-affair,extravagance,eye-mask,f-rated,factory,family-relationships,fan,father-son-relationship,feather,female-nudity,female-protagonist,female-rear-nudity,femme-fatale,fiance-fiancee-relationship,fireworks,flowers,food,france,french-history,french-nobility,french-revolution,french-soldier,gambling,game-playing,garden,giving-birth,gossip,grandfather-grandson-relationship,hair-dresser,happy-birthday,harp,harpsichord,horse,horse-and-carriage,horse-drawn-hearse,horseback-riding,humiliation,hunting,husband-wife-relationship,illness,infidelity,intrigue,jasmine-tea,jewelry,juggler,king,kiss,lady-in-waiting,lawn-croquet,letter,lifting-someone-into-the-air,locket,loss-of-virginity,maid,male-virgin,man's-best-friend,man-refusing-sex,marriage,masked-ball,masquerade,masquerade-ball,masquerade-party,mirror,mistress,montage,mother-daughter-relationship,motherhood,mourning,musician,naivety,newborn,nudity,opera,opera-singer,orchestra,painting,palace,paris-france,parrot,party,pet-dog,pipe-smoking,playing-a-harpsicord,political-adviser,pomeranian-dog,portrait-painting,powdered-wig,priest,princess,private-zoo,prostitute,public-nudity,pug,pug-dog,queen,ransacked-room,reading,reference-to-alexander-the-great,reference-to-jean-jacques-rousseau,reference-to-madame-dubarry,reference-to-mozart,reference-to-thomas-jefferson,revisionist-history,revolt,revolution,rite,ritual,rococo,rowboat,royal-family,royalty,sailboat,salon,scandal,seduction,self-indulgence,sex,sexless-marriage,sexual-innuendo,shoes,shopping,singer,singing,sister-in-law-sister-in-law-relationship,sister-sister-relationship,slow-motion-scene,smallpox,snuff,song,spy,stagecoach,storytelling,sunrise,swedish-nobleman,swedish-soldier,sword,taxes,tears,tent,theatre,theatre-audience,title-directed-by-female,tobacco,tradition,tricorne,triple-f-rated,unconsummated-marriage,undressing,unfaithful-wife,unfaithfulness,up-all-night,versailles,vienna-austria,virgin,voice-over-letter,voice-over-narration,wearing-clothes-in-a-bathtub,wedding,wig,woman,woman-calling-attention-to-her-breasts,woman-in-bathtub,woman-initiating-sex"
4019358,Marigold,2007,"character-name-in-title,dance-teacher,film-industry,india,movie-actress"
4019462,"Marilyn Hotchkiss' Ballroom Dancing & Charm School",2005,"ambulance,apology,appointment,artificial-leg,automobile-accident,baker,based-on-short-film,black-eye,dance,dance-lesson,dance-teacher,doctor,fight,jail,loss-of-wife,pasadena-california,psychologist,search,slashed-tire,stolen-car,therapy,widower"
4019539,"Marilyn's Man",2004,"character-name-in-title,john-f-kennedy"
4020174,"Mark 8:36",2005,number-in-title
4020284,"Mark of the Damned",2006,"bat,mad-scientist,psychotronic,robot,vampire,wrestling"
4020420,"Marked for Mary: The Game",2007,character-name-in-title
4021060,"Married Life",2007,"adulterous-husband,affair,alcohol,bachelor,best-friend,blonde,book,break-up,breakfast,breakfast-in-bed,cabin,charades,chinese-food,cigarette-smoking,cinema,cocktail,dead-dog,death-of-sister,depressed-woman,dinner,dinner-party,divorce,dog,extramarital-affair,flagrante-delicto,grave,grave-digging,hitchhiker,homicide,husband-wife-relationship,lie,love-letter,loveless-marriage,marriage,middle-age-romance,movie-theater,murder,neighbor,novelist,office,playboy,poison,policeman,post-war,powder,rain,restaurant,secretary,selfish-sex,sex,telephone,telephone-call,true-love,war-widow,widow"
4021621,"Martial Law 9/11: Rise of the Police State",2005,"american-president,civil-liberties,civil-rights,controversy,corruption,government-corruption,illuminati,manhattan-new-york-city,media-manipulation,megalomania,military,new-world-order,new-york-city,number-in-title,oil,police-corruption,political-corruption,post-september-11-2001,pre-september-11-2001,public-speaking,secretary-of-state,september-11-2001,skull-and-bones,terrorism,terrorist,u.s.-president,world-trade-center-manhattan-new-york-city"
4021633,"Martian Child",2007,"abandonment,adopted-son,adoption,adult-child-bonding,agent,alien-language,animated-end-credits,aunt-nephew-relationship,author,ball,barber-shop,baseball,based-on-novel,based-on-true-story,basketball,belt,best-friend,binoculars,birthday,book,book-party,bowling,boy,breaking-a-dish,brother-sister-relationship,buddha-statue,bully,bullying,camera,cardboard-box,cemetery,cereal,child-abandonment,child-psychologist,christmas,christmas-lights,christmas-present,christmas-tree,code-of-behavior,computer,crying,dead-wife,death,death-of-dog,death-of-pet,death-of-wife,dog,driver's-license,eating,eccentricity,elementary-school,emotional-abuse,expelled-from-school,family-relationships,father-son-relationship,film-set,flash-camera,flashlight,flowers,food,food-fight,foster-home,friend,friendship,girl,golf,golf-cart,grave,graveyard,gravity,grief,grocery-store,haircut,hanging-upside-down,helicopter,hot-dog,imagination,interview,jungle-gym,ketchup,kiss,lecture,ledge,literary-agent,lizard,love,lucky-charm,manuscript,mars-the-planet,measuring-tape,missing-child,mobile-phone,mother-son-relationship,neologism,night-light,notebook,nuts,observatory,orphanage,outcast,pacific-northwest,painting,party,photograph,photographer,planet,planetarium,playground,playing-catch,polaroid-camera,police-officer,policeman,popsicle,publisher,rain,reading,real-life-siblings-as-fictional-siblings,reality-vs-fantasy,runaway,runaway-child,school,sci-fi-filmmaking,science-fiction-author,sense-of-taste,single-father,small-town,snail,soccer,social-outcast,social-worker,solar-system,star,stealing,stuffed-bear-toy,suitcase,sun,sunglasses,sunlight,sunroof,sunscreen,swimming-pool,teacher,tears,telephone-call,thanksgiving,thanksgiving-dinner,theft,thief,time-lapse-photography,tombstone,traffic-jam,traffic-light,tv-show,ultraviolet-ray,umbrella,uncle-nephew-relationship,underwater-scene,vacuum-cleaner,voice-over-narration,water-lily,weird-behavior,widower,wish,writer,writers-block,yogi,zen"
4022358,Mary,2005,"actress,adultery,affair,birth,bomb,bomb-threat,character-name-in-title,christian,faith,film-director,film-in-film,filmmaking,forename-as-title,fundamentalist-religion,husband-wife-relationship,infidelity,interracial-marriage,irony,jerusalem,jew,jewish,mary-magdalene,metaphysics,miracle,movie-theatre,new-york-city,one-word-title,pregnancy,pregnant-wife,priest,projection-booth,reference-to-jesus-christ,religion,religious-fundamentalism,resurrection,revelation,satire,security-guard,television-host,terror-threat,terrorism,theatre-audience,unfaithfulness,virgin-mary"
4023020,"Mascara Diablo",2005,"independent-film,mask,the-devil"
4023340,"Masked and Anonymous",2003,"african-american,anarchy,animal,animal-sacrifice,animal-wrangler,apocalypse,assault,band,bandit,bar,bartender,battle,beating,billiards,black-american,blackface,blood,bus,candle,catholic,chaos,chicken,cigarette-smoking,concert,concert-promoter,counter-insurgency,counter-revolutionary,cross,crossing-self,death,death-of-president,drink,drinking,dying,fanatic,father-son-relationship,feces,female-masturbation,fight,film-studio,flashback,flashlight,goat,government,graffiti,guitar,guitarist,gun,hobo,home-movie,homelessness,hotel,hotel-clerk,insurgent,jail,jail-cell,journalist,killing-an-animal,kiss,knife,masturbation,money,murder,musician,newspaper-office,newsreel-footage,politics,pool-hall,post-revolution,prayer,rabbit,rebel,rebellion,reference-to-abraham-lincoln,reference-to-ernest-hemingway,reference-to-gandhi,reference-to-god,reference-to-richard-nixon,reference-to-the-pope,reference-to-the-vietnam-war,religion,revolution,revolutionary,rifle,riot,roadblock,robbery,rock-music,sacrifice,shooting,singer,singing,snake,song,strangulation,surveillance-camera,tattoo,telephone-call,title-spoken-by-character,troubadour,tv-control-booth,tv-program,tv-studio,u.s.-president,violence,voice-over-narration,watching-tv,writer"
4023931,"Master and Commander: The Far Side of the World",2003,"1800s,19th-century,accidental-shooting,action-hero,adventurer,all-male-cast,ambush,amputation,anarchism,anarchist,bare-chested-male,based-on-novel,bathrobe,bayonet,beating,beetle,bird,blood,boll-weevil-joke,brain-surgery,british-seaman,broadside,broken-arm,burial-at-sea,camouflage,cannon,cat,cello,child-in-military,classical-music,combat,cook,corporal-punishment,cricket-the-game,d-box-motion-code,death-of-friend,deceit,decoy,disarming-someone,doctor,drawing,drowning,eavesdropping,ecology,empire-fashion,england,english,expedition,father-figure,fight,flintlock-pistol,flintlock-rifle,flogging,fog,french,friendship,frigate,galapagos-islands,gift,gunfight,gunshot-wound,hand-grenade,hand-to-hand-combat,hero,iguana,insect,irish,knife,leadership,lord's-prayer,lost-at-sea,map,medical-examination,military,military-promotion,military-training,mirror,musket,napoleonic-era,napoleonic-wars,naturalist,nature,naval-battle,naval-officer,navy,nervous-breakdown,no-opening-credits,prayer,pretending-to-be-dead,privateer,pudding,pun,punishment,pursuit,royal-marines,royal-navy,sail,sailing-ship,sailor,sea,sea-battle,self-surgery,ship,shootout,shot-in-the-forehead,shot-in-the-head,shot-in-the-stomach,showdown,singing,slow-motion,south-atlantic,south-pacific,stabbed-with-a-bayonet,stabbed-with-a-sword,storm-at-sea,string-ensemble,suicide,superstition,surgery,surprise-ending,swashbuckler,sword,sword-fight,tattoo,telescope,tinnitus,toast,tortoise,torture,union-jack,violin,vomiting,war-hero,war-violence,weevil,whaler,whipping,wildlife"
4024604,"Match & Marry",2007,"dating,jewish,marriage,matchmaking"
4024780,"Matchstick Men",2003,"adult-actress-playing-teenage-girl,agoraphobia,airport,altered-version-of-studio-logo,antique-dealer,arrest,ashtray,automated-teller-machine,bank,bank-account,bank-vault,bar,bare-butt,bartender,based-on-novel,beating,bikini,blood,bowling,boyfriend-girlfriend-relationship,breathing-into-a-paper-bag,brushing-teeth,california,can-of-tuna,canned-tuna-fish,carpet,carpet-salesman,carpet-store,cashier,cd-player,chase,chasing-a-car-on-foot,chess,child-custody,children,cigarette-smoking,cleaning,cocktail,con-artist,con-game,con-man,conning-a-con,contest,convenience-store,corpse,courier,criminal,dancer,dancing,daughter-visiting,dead-body,death,detective,divorce,doctor,dog,dog-catching-frisbee,dog-figurine,domino's-pizza,drink,drinking,eating-ice-cream-from-the-container,escape,ex-husband-ex-wife-relationship,exotic-dancer,exotica-dancing,eye-twitch,eyeglasses,fast-motion-scene,father-daughter-relationship,fifty-pound-note,flim-flam,ford-mustang,fraud,g-string,germophobe,gift-shop,gun,hair-wrapped-in-a-towel,handcuffed-to-a-hospital-bed,hospital,hugging,hundred-dollar-bill,husband-wife-reconciliation,impersonating-a-government-official,import-export-business,jamaican-switch,joint-custody,juvie,kiss,laundromat,lens-distortion,letter-of-apology,lighting-a-cigarette,lighting-pipe,listening-to-a-car-radio,long-con,long-handled-shoehorn,los-angeles-california,lottery,lottery-ticket,love,making-faces,man-wearing-a-hospital-gown,man-with-glasses,margarita,marriage,martini,mentor,mentor-protege-relationship,mexican-restaurant,miscarriage,money,mother-daughter-relationship,murder,neurosis,neurotic,newspaper,obscene-finger-gesture,obsessive-compulsive-disorder,pack-of-money,paper-bag,parking-garage,partner,pharmacy,phone,phonograph,pills,pipe-smoking,pistol,pizza,pizza-delivery,pole-dancer,pole-dancing,pregnancy,pregnant,prescription,prescription-medication,prison,product-placement,protege,psychiatrist,pursuit,raised-middle-finger,reckless-driving,record-player,recording,restaurant,revolver,rule-number-one,rule-number-two,safe-deposit-box,salesman,shooting,shoplifting,showdown,skateboard,snooping,spaghetti-dinner,strip-club,stripper,subjective-camera,surprise-ending,surveillance-camera,suspense,swimming-pool,taxi,tears,teenage-girl,telephone,telephone-call,theft,thief,three-times,tic,trembling,twitch,underwear,vacuum-cleaner,vacuuming,vomiting,walking-a-dog,wallet,weeping-man,woman-wearing-a-g-string,woodland-hills-california"
4024921,"Material Girls",2006,"absent-mother,actor,auto-theft,autograph,banquet,bare-chested-male,board-meeting,broken-engagement,burglary,bus,cat,cell-phone,chemist,contraband,cosmetics,cosmetics-industry,credit-card,embarrassment,employment-agency,f-rated,false-identity,father-daughter-relationship,fire,fraud,hair-wrapped-in-a-towel,heiress,hotel,housekeeper,independent-film,jail,lawyer,los-angeles-california,loss-of-father,massage,materialism,merger,mob,nightclub,paparazzi,party,public-humiliation,restroom,rich-girl,riches-to-rags,ring,satire,scolding,sister-sister-relationship,spa,teen-movie,television-news,theatrical-agent,title-based-on-song,title-directed-by-female,tivo,towel,tv-show-in-film,wealth"
4025043,"Mathematically Alive: A Story of Fandom",2007,"baseball,fan,new-york-mets"
4025430,Matrimonium,2005,"coming-out,fictional-reality-show,gay-interest,gay-marriage,pretending-to-be-gay"
4025598,"Matt and Khym: Better Than Ever",2007,"commitment,interview,love,marriage,sex"
4025777,"Matthew 26:17",2005,"based-on-book,based-on-the-bible,bible,character-name-in-title,last-supper,number-in-title,reference-to-jesus-christ"
4025783,"Matthew Barney: No Restraint",2006,"animal-slaughter,arthouse,character-name-in-title,f-rated,male-rear-nudity,topless-female-nudity"
4025793,"Matthew Kennedy: One Man's Journey",2007,"concert-pianist,jim-crow,segregation,world-war-two"
4025845,"Mattie Fresno and the Holoflux Universe",2007,"character-name-in-title,f-rated"
4026346,"Mavi Goz",2003,f-rated
4026642,"Max Havoc: Curse of the Dragon",2004,"action-hero,black-belt,brawl,character-name-in-title,chop-socky,duel,fistfight,guam,hand-to-hand-combat,hero,independent-film,kickboxer,kickboxing,kiss,kung-fu,kung-fu-fighting,kung-fu-master,love-interest,martial-art,martial-artist,martial-arts,martial-arts-master,roundhouse-kick,showdown,stylized-violence,title-in-title,tough-guy,villain,violence,warrior"
4026643,"Max Havoc: Ring of Fire",2006,"action-hero,athlete,black-belt,brawl,champion,character-name-in-title,chop-socky,crime-ring,criminal,duel,fistfight,gangster,hand-to-hand-combat,hero,independent-film,kickboxer,kickboxing,kung-fu,kung-fu-fighting,kung-fu-master,martial-artist,martial-arts,martial-arts-master,mob,photographer,photography,resort,roundhouse-kick,second-part,sequel,showdown,tennis,tough-guy,villain,violence,warrior"
4026747,"Max Rules",2004,"american-football,bicycle,boy,break-in,cafeteria,character-name-in-title,child-spy,classroom,computer,computer-chip,computer-whizz,dog,fbi,flag,food-fight,friend,government-agent,helicopter,interrogation,junior-high-school,kid,kung-fu,laser,mission,news-reporter,newspaper,policeman,prank,principal,security-guard,skateboard,spy,sunglasses,teacher,top-secret,warehouse"
4026863,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",2006,"bank,credit,credit-card,debt,financial-system"
4027696,"Maynard Dixon: Art and Spirit",2007,"artist,landscape,native-american,the-west"
4027772,"Mayor of the Sunset Strip",2003,"1960s,1970s,1980s,2000s,archive-footage,autograph,backstage,band,california,celebrity,childhood-home,d.j.,eccentric,ends-with-text,enigma,fame,five-word-title,gift,groupie,hollywood,independent-film,interview,los-angeles-california,music-industry,music-promoter,musician,parent's-ashes,photograph,pop-culture,radio-dj,radio-personality,reference-to-andy-warhol,reference-to-bill-clinton,reference-to-blondie,reference-to-brigitte-bardot,reference-to-connie-stevens,reference-to-elvis-presley,reference-to-frank-zappa,reference-to-jackie-kennedy,reference-to-jennifer-love-hewitt,reference-to-jimmy-page,reference-to-jodie-foster,reference-to-john-f.-kennedy,reference-to-john-lennon,reference-to-judy-garland,reference-to-marilyn-monroe,reference-to-marisa-tomei,reference-to-mickey-rooney,reference-to-paris-france,reference-to-people-magazine,reference-to-robert-plant,reference-to-rod-stewart,reference-to-sonny-and-cher,reference-to-the-beach-boys,reference-to-the-beatles,reference-to-the-doors,reference-to-the-easter-bunny,reference-to-the-mamas-and-the-papas,reference-to-the-monkees,reference-to-the-pied-piper,reference-to-the-ramones,reference-to-the-rolling-stones,reference-to-the-sex-pistols,reference-to-woody-harrelson,reference-to-world-war-one,retrospective,rock-documentary,rock-music,scattering-ashes,scattering-cremated-ashes,short-man,spacesuit,sunglasses,sunset-strip,title-spoken-by-character,written-by-director"
4027773,"Mayor of the West Side",2006,"bar-mitzvah,coming-of-age,disability,family-relationships,independence,jew,jewish,judaism,mentally-disabled,new-york-city,sibling"
4028644,"Me and You and Everyone We Know",2005,"art-gallery,brother-brother-relationship,cell-phone,chat-session,classroom,co-written-by-leading-actress,divorcee,f-rated,father-son-relationship,fellatio,female-artist,hope-chest,independent-film,meeting-on-the-internet,neighbor,person-on-fire,playground,school,self-mutilation,separation,seven-word-title,sex-talk,shoe-salesman,shoe-store,stalking,teenage-girl,title-directed-by-female,title-spoken-by-character,written-by-cast-member,written-by-director,written-by-star"
