id,title,year,taglines
4238058,"Reno 911!: Miami",2007,"In a time of crisis, America will call Reno 911!,This Febuary, get ready for action that is so raw and unpredictable, it could only fit on the big screen."
4238101,Rent,2005,"Eight friends. One extraordinary year.,Love. Hope. Struggle. Triumph.,No day but today."
4238465,Repetition,2005,"Chasing the dream and each other."
4238520,Replay,2003,"Do You See What I See?,21 Hidden Cameras.  3 Dead Gunmen.  1 Inside Man.  6 Suspects. Can You Solve It?"
4239088,"Requiem for Billy the Kid",2006,"To the living we owe respect, to the dead we owe the truth."
4239281,"Rescue Dawn",2006,"A true story of survival... declassified.,This summer experience the incredible true story of one man's fight for freedom,Based on the extraordinary true story of one man's fight for freedom"
4239434,"Reservation Road",2007,"To find the truth, you have to find who's hiding it."
4239623,"Resident Evil: Apocalypse",2004,"You're all going to die,The infection is spreading faster than anyone could have anticipated,I'm good, but I'm not that good,My name is Alice and I remember everything.,The evil continues...,Our lives are in their hands."
4239628,"Resident Evil: Extinction",2007,"We Have Witnessed The Beginning... We Have Seen The Apocalypse... Now We Face Extinction...,Experimentation...Evolution...Extinction,What Happens in Vegas... Stays In Vegas,The Extinction Is Coming...,All Bets Are Off,This fall all bets are off,A zombie needs only one thing....The Living"
4239698,Resilience,2006,"There's a fine line between resilience and ruthlessness -- who will cross it?"
4240259,"Resting Places",2007,"Oscar nominated Liam Neeson tells the story of 3 families who maintain roadside memorials and the lawyer who wants to have them torn down."
4240461,"Restraining Order",2006,"Because no one should be loved to death..."
4240583,"Resurrecting the Champ",2007,"Based on a true story, that was based on a lie."
4240632,"Resurrection Mary",2005,"The wage of sin is death,Dance with the Devil"
4240634,"Resurrection Mary",2007,"On a trip down Archer Avenue, you never know who you might run into."
4240689,Retaliation,2006,"Can he survive long enough to reveal the truth?"
4240789,"Retirement Rehearsal",2003,"At the crossroads of life we discover what's dearest to us."
4241206,Retrograde,2004,"In the past... Lies our future,At the bottom of the world, the key to our future...lies buried in the past,It could be the end of the world as we know it."
4241493,"Return of the Jackalope",2006,"A movie about people who shouldn't make movies."
4241515,"Return of the Living Dead: Necropolis",2005,"You cannot kill what is already dead.,They Will Leave you Brainless!"
4241517,"Return of the Living Dead: Rave to the Grave",2005,"Dance 'Til You Drop... Dead.,They will Eat your Brains Out!"
4241752,"Return to Oz: The Joy That Got Away",2007,"Where does the joy go with age?,How do you return to Oz?,""This is a Story....about the Land of Oz...."""
4241769,"Return to Rajapur",2006,"Love conquers all, Life is defined by Destiny"
4241790,"Return to Sender",2004,"How can you save someone, who won't save herself?"
4241919,Return2Sender,2005,"In Timmy we trust?"
4241947,"Returning Home",2003,"Moving with the Earth Body"
4242142,Reunited,2006,"You think you know who you are. Look Closer."
4242521,"Revenge Live",2006,"Revenge is a dish best served live."
4242816,"Reversal of Misfortune",2005,"A crystal meth addict pieces together financial documents procured from the trash and wantonly commits credit card fraud. When one of his victims is rendered homeless, he is forced to face the consequences of his crimes."
4243196,Revoloution,2006,"Are you LOU?,There's a little bit of LOU in each of us; a revolution waiting to happen.,What's Your Stutter?"
4243321,"Revolution Green",2007,"Renewable energy in the form of biodiesel locked in a decades long struggle with Big Oil and the American psyche."
4243560,Rewind,2007,"Time is On The Wrong Hands"
4243749,"Reynolds City",2005,"A city of victims, two hit men and one big story."
4243960,"Rhimes and Reason",2005,"Poetry, Politics and Pot."
4243963,Rhineland,2007,"Sometimes, the toughest battle is fought alone.,1945 - The last great killing ground in the west."
4243990,"Rhinoceros Eyes",2003,"Everything you can imagine is real"
4244899,Rick,2003,"Envy, lust, murder...business as usual."
4245704,"Riding Giants",2004,"It doesn't get any bigger than this."
4245769,"Riding the Bullet",2004,"The dead travel fast"
4246250,"Right at Your Door",2006,"Terror just hit home."
4246995,"Ring of the Bishop",2004,"Shall We Go On With The Confession?"
4247061,"Ringers: Lord of the Fans",2005,"One book. One ring. One world."
4247503,"Rip Cage",2007,"The sooner we die, the longer we shall be immortal.,Fear is just outside your door.,In the long run we are all dead.,The worst fear of all."
4247826,Rise,2007,"They didn't leave her alive. They left her UNDEAD.,Seduce. Trap. Feast."
4247899,"Rise and Shine",2007,"Trophies go on shelves...Winners go on forever!"
4248995,"River of Dread",2005,"Death... Death... Death... etc!"
4249098,"River's End",2005,"A man can learn a lot about himself on the river,Rescuing her was just the beginning of his adventure."
4249440,"Road Dogs",2003,"There isn't enough road to run away from your past."
4249443,"Road Dogs: The Grassroots Comedy Tour",2005,"Standup comedy will never be the same again...."
4249694,"Road to El Paso",2007,"He thought he was through with the past, but the past wasn't through with him."
4249782,"Road to Opportunity",2006,"It's not paved with gold"
4249886,"Road to Victory",2007,"When Reality and Fate Collide...Could You Sustain?"
4251440,"Robot Stories",2003,"Everything is changing... Except the human heart."
4251485,"Robotech: The Shadow Chronicles",2006,"The greatest animated saga of a generation continues ...,Everyone thought the war was over ... but the darkest battle has only just begun.,Finally after 20 years, Robotech is back with a vengeance!,They thought the war was finally over ... but humankind's greatest battle for survival has just begun."
4251524,Robots,2005,"You can shine no matter what you're made of.,The biggest comedy ever assembled!,Repair for adventure!,Riveting in IMAX"
4251822,"Rock & Roll Eulogy",2004,"a teensploitation tragedy,Born in the suburbs, only to die in the gutter!,This is the Sicko Set... They did it all for kicks!"
4251832,"Rock & Roll Superhero",2003,"When Dreams become an Obsession!"
4251842,"Rock 'n ' Roll Made in Mexico",2007,"The History of Mexican Rock 'n'Roll From Evolution to Revolution"
4251912,"Rock and R.O.",2005,"Just you wait. We'll be awesome."
4252057,"Rock Fresh",2004,"Journey through the buzzing underground art world.,Put color into your life!"
4252249,"Rock School",2005,"Teaching kids the basics: Power chords, head banging, and being a rock star."
4252285,"Rock That Uke",2003,"The ukulele. Uncensored.,It's more than a tiny musical instrument.  It's a state of mind."
4252287,"Rock the Bells",2006,"A tribute to the spirit of Hip-Hop."
4252305,"Rock the Paint",2005,"Basketball. Life. You gotta own it!"
4252431,Rockaway,2007,"They took his family. Now, he'll take their lives.,Revenge is sweet."
4252524,"Rocket Science",2007,"Life is easier done than said."
4252655,"Rockin' Meera",2006,"Love goes Hip Hop!"
4252663,"Rockin' Romeo & Juliet",2006,"Shakespeare Rocks!"
4252839,"Rockwell Kent",2005,"What did he want out of life? Why, he wanted it all."
4252862,"Rocky Balboa",2006,"It ain't over 'til it's over.,30 years ago, ""Rocky"" became the Academy-award winning movie of 1976. Now, Rocky's back in the 21st Century.,The greatest underdog story of our time...is back for one final round.,Never give up. And never stop believing.,It's not about how hard you hit, it's about how hard you can get hit and keep moving forward,The final bell is about to ring. This Christmas."
4253462,Rogue,2007,"Welcome to the Terrortory,How Fast Can You Swim?,From the director of Wolf Creek"
4254176,Rolling,2007,"The ""feel good"" movie of the year."
4254459,Roman,2006,"Sometimes Death Is Not So Natural"
4254575,"Romance & Cigarettes",2005,"A Savage Musical"
4254965,"Romantic Weirdos and the Land of Oddz",2007,"Take a journey with some Friends"
4255365,"Rommel and the Plot Against Hitler",2006,"Do you obey orders? Or do you do what is right?"
4255667,Rondro,2005,"The Greatest Athlete That Never Left Wilmington North Carolina"
4255761,"Ronny Camaro and Seven Angry Women",2003,"He Just Wanted To Become A Rich And Famous Rock Star."
4256063,"Room 6",2006,"Some Doors Should Never Be Opened ...,In The Hospital Of The Damned, Death Is The Ultimate Painkiller."
4256292,Roomies,2004,"The comedy about two people looking for the perfect roommates... and the roommates they found instead.,Roomies...they'll screw you every time.,Some Things Never Change..."
4257304,"Rose of Death",2007,"""Roses are red, Dead bodies are blue..."""
4257373,"Rose's",2003,"A sweet story of a dark Valentine's Day"
4257594,"Roses of April",2007,"The universe does not conspire"
4258740,"Round Trip",2007,"Somewhere between Tokyo and Miami, between memory and imagination, lies the truth."
4258787,"Roundhay Garden Scene 2",2006,"What if someone actually told you what they thought about your work?"
4258793,"Rounding First",2005,"You never forget your last summer of childhood.,Three best friends. One remarkable journey."
4258794,"Rounding Home",2006,"Sometimes All It Takes Is Stepping Up to the Plate,Sometimes All It Takes Is Stepping Up To The Plate"
4258853,"Route 30",2007,"Three Stories, One Highway"
4260386,"Rude Awakening",2007,"What if everything wasn't okay?"
4260780,"Rugrats Go Wild",2003,"The family vacation just went overboard.,Wassup Dog?,Spike Speaks"
4260917,"Ruins of the Reich: The Occupied Territories",2003,"If the Pawiak prison was Warsaw's torture chamber, then the Palmiry Forest was it's killing field."
4261268,"Rumi Returning: The Triumph of Divine Passion",2007,"The Triumph of Divine Passion"
4261313,"Rumor Has It...",2005,"Based on a true rumor."
4261590,"Run Fatboy Run",2007,"Love. Commitment. Responsibility. There's nothing he can't run away from.,Love. Commitment. Responsibility. There's nothing he won't run away from.,True love isn't a sprint. It's a marathon.,. . . a romantic comedy that affirms true love isn't a sprint, it's a marathon."
4261975,"Runaway Divas",2004,"If your looks can't do it your credit card will."
4262004,"Runaway Jury",2003,"Trials are too important to be decided by juries."
4262054,Runaways,2003,"Your Life Can Change"
4262116,Rune,2006,"6 Billion People. 1 Link."
4262210,"Runners High",2006,"It's 26.2 miles from East Oakland to anywhere they wanna go"
4262269,"Running Against Dick",2004,"In America, Anyone Can Run For Congress. One Man Took That Statement Too Seriously."
4262307,"Running Deep",2007,"Running Deep is about a guilt-driven philanderer struggling to overcome the death of his wife and compelled to find forgiveness and love in a renegade son."
4262364,"Running Funny",2007,"Sometimes you have to stop running to move ahead."
4262389,"Running in High Heels",2005,"How far can you go Running in High Heels?"
4262478,"Running Scared",2006,"Its Find The Gun, Or Death ..,If anything can go wrong, it will - and at the worst possible time,Mogsum eul geon jilju ol yeoleum choegoui aegsyeon i onda !! (A life-or-death race this summer comes the best action !!) (South Korea poster),Ready. Aim. Run.,Every bullet leaves a trail,It's Not How Far You Go For The Truth. . . It's How Fast You Get There."
4262491,"Running Springs",2006,"Every moment is another chance..."
4262495,"Running Stumbled",2006,"The mother of all documentaries"
4262589,"Running with Scissors",2006,"Ever have one of those lives?,He's looking forward to a memory he won't have to suppress,NSFTh"
4262638,Runt,2005,"Everyone who has a father needs to see this film."
4262881,Rurik,2006,"One man's sunset is another man's dawn."
4262976,"Rush Hour 3",2007,"This summer they're kicking it in Paris bigger time then ever,Prepare for their finest hour and their only finest one,They're rushing through the hours quick,The Rush Is On!"
4262987,"Rush Night",2004,"Don't forget the doughnuts..."
4262995,"Rush to War",2004,"Between Iraq and a Hard Place"
4263561,"Ruth Brown: Better Late Than Never",2005,"For the first time ever, experience the true story of Rhythm & Blues...from the voice that started it all."
4263717,RV,2006,"One family. Eight wheels. No brakes.,8 Wheels. 1 Family. No Brakes. (Australia Theatrical),On A Family Vacation, No One Can Hear You Scream."
4263767,Rx,2005,"Crossing the border was easy. Getting home was deadly...,The Danger Starts With The First Lie"
4263768,Rx,2007,"Care Starts Here"
4265113,S.C.I.E.N.C.E,2004,"The Apocalypse Now of romantic comedies.,Dating isn't an art...it's a science"
4265410,S.W.A.T.,2003,"Even cops dial 911,You're either S.W.A.T. or you're not."
4266655,Sacrifice,2004,"The Struggles of a Guyanese-American Family."
4267351,"Safari Ya Jamhuri: A Journey to Freedom",2003,"It is better to die on your feet, than live on your knees."
4267788,"Saga Tier I",2006,"Keep your friends close and your enemies.....closer"
4268012,Sahara,2005,"Dirk Pitt. Adventure has a new name.,Adventure has a new destination."
4268648,"Saint of 9/11",2006,"The life of Father Mychal Judge, Chaplain, FDNY."
4268776,"Saints and Soldiers",2003,"Trapped behind enemy lines. All they have is their hope.,There is a time for heroes"
4270553,Salvage,2006,"What if every day you relived your own murder?,Her death keeps crawling back to haunt her,What if everyday you relived your own murder?"
4270623,Salvation,2007,"Beg Forgiveness. Pray for Redemption.,They took her life. But a Warrior's heart can never die."
4270782,"Sam & Joe",2004,"""Sam & Joe"" tells the story of an abusive relationship that refuses to end."
4274720,"Santa's Slay",2005,"He's making a list... pray you're not on it.,Spreading holiday fear this Christmas."
4275592,"Sarah Landon and the Paranormal Hour",2007,"What will happen between midnight and 1 AM?,Sometimes the past comes back to haunt you."
4275899,"Sarbane's-Oxley",2007,"What happens when you mix a little corporate misconduct with a lot of misconduct of your own? ...Mistresses, Mergers & Mayhem!"
4276429,"Sasquatch Mountain",2006,"Believe The Legend."
4276618,"Satan's Cannibal Holocaust",2007,"Prepare For The Feeding Frenzy!"
4276643,"Satan's Little Helper",2004,"Your house is next.,You'll laugh 'til you die.,Evil can dwell in the most innocent of places.,Sometimes evil needs a helping hand."
4276674,"Satan's Whip",2006,"There is no more painful death..."
4276692,Satanic,2006,"Hell's halfway house"
4277139,Saturday,2006,"Three Guys...One Night...$1,000...Rolling Cameras..."
4277846,"Savage Faith",2004,"What would you do for a second chance?"
4277875,"Savage Grace",2007,"Truth is more shocking than fiction.,A family that has everything has everything to lose."
4278212,"Save the Forest",2005,"How far would you go to save the things you love?"
4278377,"Saved by the Rules",2003,"It's hard finding love in a town where everyone's looking for the ""B.B.D."""
4278431,Saved!,2004,"Heaven Help Us.,Got Passion? Get Saved. 5:28,Lead us not into temptation."
4278452,"Saving 'Star Wars'",2004,"Not all sagas have to end."
4278514,"Saving Face",2004,"A romantic comedy about right, wrong and everything in between.,It is never too late to fall in love for the first time."
4278878,Saw,2004,"Death is a shortcut  (Denmark),Let the games begin!,Live or die. Make your choice.,I want to play a game,Oh yes, there will be blood,This Halloween, he's pulling out all the stops.,If It's Halloween... It Must Be Saw,Wessen Blut wird fließen? (Germany),Every piece has a puzzle.,How much blood would you shed to stay alive?,How do you solve a puzzle with pieces missing? [Australia],Dare you see SAW? (UK),Their saw isn't there to cut their chains, they are there to cut their feet.,Every puzzle has its pieces."
4278887,"Saw II",2005,"We Dare You Again...,New game. Different pieces.,Oh, yes. There will be blood.,Das Spiel geht weiter... (The game continues),Just when you thought it was safe to go back in the torture dungeon..."
4278889,"Saw III",2006,"Sometimes Rules Are Meant To Be Broken...,Like Father, Like Daughter.,To the victor goes the spoils.,Every game has its loopholes...,This Halloween He's Pulling Out All The Stops,Suffering, You Havent Seen Anything Yet,Pain: it's part of the puzzle. Blood: it's the price of freedom. Death: it's not that easy.,If Its Halloween, It Must be Saw........,Legends never die.,Jigsaw's got a blooded tooth (Sweden),Hast du das Leben verdient? Do you deserve to live?),Opening Wide this Halloween"
4278892,"Saw IV",2007,"It's a Trap,This Halloween give 'til it hurts,Halloween blood drive,If it's Halloween, it must be Saw,You think it is over...but the games have just begun"
4278948,Sawaru,2006,"Death Reaches Out"
4279099,"Say I Love You, But Whisper",2004,"A swinger, an explorer, a diminutive headcase, two thugs, two cops, and a broad. The story almost writes itself"
4279112,"Say It in Russian",2007,"True love has no borders"
4279215,"Say Uncle",2005,"The suburbs are about to get hysterical"
4279522,Scab,2005,"Fangs & loathing in Las Vegas"
4279597,"Scallop Pond",2004,"nothing is what it seems to be..."
4279815,"Scapegoat on Trial",2007,"The power of the lie, the power of the truth.,Mendel Beilis and the Blood Libel,What starts as a lie continues as a lie."
4279830,Scar,2005,"It was just bad timing."
4280311,"Scary Movie 3",2003,"Reload for a third shot,You'll die to see these rings.,This time it's personal. You're Warned. 2003.,Catch her if you can......Invading heavenly bodies soon,Great trilogies come in threes."
4280312,"Scary Movie 4",2006,"They're coming. We need your support.,What Is With The Scary Movies?,Based on True Events,Longer... Raunchier... Funnier!,Enter at your own risk!,The funniest thing you ever sawed.,The fourth and final chapter of the trilogy,Bury the grudge. Burn the village. See the saw."
4280564,"Scene Stealers",2004,"The lies that bind"
4281953,"School for Scoundrels",2006,"Too nice? Too honest? Too *you*? Help is on the way.,The passive are about to get aggressive.,Somebody's gonna GET SCHOOLED! [DVD],Nice Guys Graduate Last.,Life's A Game. Learn How To Play."
4282149,Schooled,2007,"What Happened To The Person You Were Going To Be?"
4282901,Sci-Fighter,2004,"They thought it was just a video game... Now they're fighting for their lives."
4283066,"Scissor Sisters: Hurrah! A Year of Ta-Dah",2007,"The story of five sisters searching for something they lost, and finding that all they needed was each other."
4283133,"Scooby-Doo 2: Monsters Unleashed",2004,"Monsters are Unleashed,They came. They saw. They ran.,Doo the fright thing.,Look Doo's back in theaters,Got Monsters?"
4283199,Scoop,2006,"The perfect man. The perfect story. The perfect murder."
4283270,Scorched,2003,"How many tellers does it take to rob a bank?,Not Shaken Not Stirred But Scorched,To Break Out... ...You Gotta Break In"
4283464,"Scorpius Gigantus",2006,"Your tax dollars at work."
4284163,"Screaming Blue Murder",2006,"If only script doctors could write prescriptions...,If only script doctors could write prescriptions!"
4284932,"Scripture Cake: A Southern Cuisine Movie",2007,"If a family can't hide its skeletons, it can at least fatten them up."
4285377,"Se habla español",2005,"No woman resists his accent. No man gets his jokes. Do you understand what he's saying?"
4285564,"Se, jie",2007,"The Trap is Set.,To kill the enemy, she would have to capture his heart....and break her own."
4285734,"Sea of Dreams",2006,"There is no greater mystery than destiny"
4285736,"Sea of Fear",2006,"Terror Runs Deep..."
4285870,Seabiscuit,2003,"A long shot becomes a legend.,The hopes of a nation rode on a long shot.,The true story of a long shot who became a legend."
4286318,"Searching for Bobby D",2005,"A Movie About Movers And Fakers."
4286353,"Searching for Haizmann",2003,"To Become Aware of Him is to Lose Your Soul"
4286460,"Searching for Wooden Watermelons",2003,"Leaving Home is More Than Just Leaving Town..."
4286572,"Season of the Hunted",2003,"Are you game?"
4286581,"Season of Youth",2003,"The toughest lessons aren't learned in the classroom."
4286659,"Seasons in the Valley",2007,"When the only permanent thing is change, what endures is the human spirit."
4286668,"Seasons of Life",2006,"A modern day depiction of ""the good Samaritan."""
4286792,"Sebastian Live",2007,"What Were You Thinking?"
4286987,"Second Best",2004,"Losing sucks, but it doesn't necessarily kill you."
4287018,"Second Chance",2007,"If given the chance, would it be any different?"
4287077,"Second Chance Season",2007,"All he wanted was one last shot to save his family."
4287270,"Second Moon",2006,"Live Love Eat Die"
4287858,"Secret of the Cave",2006,"Seek Adventure. Discover Truth."
4288061,"Secret Window",2004,"The most important part of a story is the ending.,Some windows should never be opened."
4288352,"Secrets of Fenville",2003,"Nine Stories. One City. Endless Possibilities."
4288429,"Secrets of the Clown",2007,"Logic Often Blinds Us From the Truth of Our Dreams,The Dreams Will Guide Him ... The Secrets Will Blind Him ... The Murders Will Haunt Him ..."
4289210,"See Jane Run",2007,"""It's hard to scream with your mouth full."""
4289243,"See No Evil",2006,"Eight Teens, One Weekend, One Serial Killer.,This Summer, someone is raising Kane.,You Don't Know Evil: Unless You See It.,This Summer, Evil Gets Raw."
4289278,"See the Elephant!",2004,"Experience the 2004 Republican National Convention in ways you never dreamed possible!"
4289289,"See This Movie",2004,"No Script, No Budget, No Film -- No Problem!,If You Only See One Film ..."
4289458,"Seed of Chucky",2004,"Time to Raise Some Hell,Deliver us some evil.,Fear the second coming.,This November, get a load of Chucky.,Get a load of Chucky."
4289682,"Seeing Other People",2004,"Tempted?,Get it out of your system."
4291012,"Seizing Me",2003,"She takes body, mind, & soul"
4292062,"Sell Out",2005,"What's your price?"
4292069,"Sell Out! (The Student Films of Don Swanson)",2007,"10 Films. Festival Favorites. Loaded w/ Extras... Available on Amazon."
4292786,"Send in the Clown",2006,"Sometimes life can get a little twisted."
4294179,"September 12th",2005,"Where were you when it happened?"
4294199,"September Dawn",2007,"The untold story of an American tragedy."
4294422,"Seraphim Falls",2006,"Never turn your back on the past.,Vengeance never rests."
4294642,Serenity,2005,"Can't stop the signal.,Space Pirates on the run!,They're armed. She's dangerous.,This is one 'River' you do not want to cross.,The future is worth fighting for.,They aim to misbehave."
4294807,Serial,2005,"The Only Motive Is Pleasure"
4294808,Serial,2007,"Either you make the news or you become the news.,A twisted black comedy about a cop, a reporter, and a serial killer"
4294873,"Serial Killing 4 Dummys",2004,"School is Hell. And it just got a lot worse.,School's out...forever!"
4295135,Serum,2006,"The moment you are injected, the chaos begins."
4295830,Seth,2006,"An American dream. Haunted by a past nightmare."
4296466,"Seven Mummies",2006,"Greed never dies!,Six prisoners stumble upon hell itself."
4296871,Seventy-8,2004,"10 murders. 24 frames per second. 78 IQ points."
4296892,"Several Ways to Die Trying",2005,"It's not the fall that hurts..."
4296894,Severance,2005,"Every man dreams of getting laid... off."
4296914,"Severe Injuries",2003,"Be afraid... be barely afraid."
4296924,"Severe Visibility",2007,"A US Army major discovers evidence that the Pentagon attack on 9-11 was a hoax."
4296943,"Severed Ways: The Norse Discovery of America",2007,"An epic adventure of exploration,Look but don't touch,,The Norse Discovery of America"
4297146,"Sex & Sushi",2006,"Monogamy isn't natural, it's just another long con."
4297225,"Sex and Breakfast",2007,"Inhibition is the Enemy,Sometimes there's more to life then...Sex and Breakfast"
4297235,"Sex and Death 101",2007,"One Man. One List. 101 Women. Some Fantasies Are Too True to Be Good."
4297448,"Sex Drama",2004,"Four people. Three Couples. Two knives. One building."
4297499,"Sex Farce",2006,"Taking the Hamptons By Farce!"
4298195,"Sex, Lies & Superheroes",2003,"Don't call them funny pages"
4298255,"Sex, Shoes & Unicorns",2005,"What's more important: friendship, sex... or designer shoes at 50% off?"
4298421,"Sexina: Popstar P.I.",2007,"She's fighting evil one boy band at a time.,Saving the World, One Pop Star At a Time,The World's Hottest Pop Star is Also the Only One Who Can Save It!"
4298429,Sexless,2003,"True love will get you in the end."
4298801,"Sexual Life",2004,"One fling leads to another!,It's all about sex."
4299838,Shade,2003,"Look Deeper.,When gambling your life, leave nothing to chance.,Getting played... it's all in the game,Lie, Cheat, Steal... your deal!"
4299859,"Shade of Pale",2005,"One man. Two Loves. One Revenge"
4299911,"Shades of Day",2006,"Between Dreams and Reality there's a Bridge called Love"
4299915,"Shades of Grace",2007,"One life. One choice. Can change the roads we take forever..."
4299924,"Shades of Gray",2005,"Have you seen this motherf**ker?"
4300338,"Shadow of Fear",2004,"Once trapped inside, it's murder to get out.,Murder was the easy part."
4300380,"Shadow of the House",2007,"The Raw Art of Life"
4300421,"Shadow Park",2006,"Doomed love cannot endure...Shadow Park"
4300445,"Shadow Puppets",2007,"They don't know who they are. Where they are. Or what is trying to kill them."
4300538,ShadowBox,2005,"You can't hide from yourself"
4300542,Shadowboxer,2005,"Feeling Protected Is Very Seductive"
4300860,"Shadows of the Dead",2004,"We'll be together, 'til the end.,A couple is infected with a mysterious and deadly disease after their car breaks down in the woods."
4301386,"Shakespeare Was a Big George Jones Fan: 'Cowboy' Jack Clement's Home Movies",2005,"Hank Williams Meets Monty Python"
4301630,"Shall We Dance",2004,"Step out of the ordinary,A new comedy about following your own lead."
4301663,"Shallow Ground",2004,"Fear your past... it will find you.,Don't Dig Too Deep."
4301878,Shamelove,2006,"How Far Will You Go For Love..."
4302194,"Shanghai Kiss",2007,"Love needs no translation."
4302195,"Shanghai Knights",2003,"A Royal Kick In The Arse"
4302212,"Shanghai Red",2006,"I never meant to hurt anyone..."
4302677,Shapeshifter,2005,"Sent from Hell ... To Feed on Flesh"
4302772,Shards,2005,"Father. Husband. War hero. Enemy."
4302970,"Shark Bait",2006,"The adventure continues (Israeli tag-line)"
4303042,"Shark Tale",2004,"A New School's Gonna Rule.,In fall, a new school will rule.,The story of what happens when one little fish tells a great white lie...,Behind every little fish is a great white lie.,A new school's gonna rule..."
4303143,"Sharkskin 6",2005,"The true story of the original Kings of Cool,Six cold blooded killers, a scam that can't fail."
4303454,"Shattered Day",2005,"A Botched Heist, Too much cash, Too little time."
4303468,"Shattered Glass",2003,"The story that shocked a Nation,Read between the lies.,He'd do anything to get a great story."
4304060,"She Hate Me",2004,"One heterosexual male. 18 lesbians. His fee $10,000... each.,18 women want children. Jack is a white collar whistle-blower in need of a job.,From the director of ""She's Gotta Have It"" and ""25th Hour,"" a new film about one heterosexual male and 18 lesbians."
4304825,"She's the Man",2006,"If you wanna chase your dream, sometimes you gotta break the rules.,It's time to settle the score.,Everybody has a secret... Duke wants Olivia who likes Sebastian who is really Viola whose brother is dating Monique so she hates Olivia who's with Duke to make Sebastian jealous who is really Viola who's crushing on Duke who thinks she's a guy..."
4305082,"Shedding Skin",2007,"""I'm Gonna Live Forever..."""
4305385,"Shelf Life",2005,"Everyone has an expiration date..."
4306267,Sherrybaby,2006,"No one makes it alone."
4306815,Shifted,2006,"If you lost it all, where would you end up?"
4307115,"Shiloh Falls",2007,"No place to run...every reason to hide."
4307224,Shimmer,2006,"Sometimes the people we can't live with become the people we can't live without."
4307835,"Shining On",2007,"Forever exists somewhere."
4307856,"Shining Water",2007,"They came in search of paradise, they found their own private hell."
4308411,"Shipwrecked Adventures of Donkey Ollie",2007,"The most loved Children's character"
4309188,Shock,2007,"The eye-opening story of one of the most controversial medical treatments in history"
4309238,"Shock to the System",2006,"Some Secrets Kill.,A Donald Strachey Mystery"
4309689,"Shoot 'Em Up",2007,"I'm a British nanny and I'm dangerous.,Just another family man making a living.,It's a better investment than a crib.,No name, no past, nothing to lose."
4309709,"Shoot Down",2007,"The distance between the U.S. and Cuba is more than 90 miles."
4309746,"Shoot on Sight",2007,"Is it a crime to be a Muslim?"
4309840,Shooter,2007,"Yesterday was about honor. Today is about justice."
4310004,"Shooting Livien",2005,"For the love of Rock & Roll."
4310013,"Shooting Nick",2004,"Not exactly your average hijack"
4310143,"Shoots & Ladders",2007,"Everybody Wants To Be A Somebody,NOT a Game For Ages 3 to 6,The Exciting Up and Down Film about Extras,Making It In Movies Is Not Just A Game"
4310169,Shopgirl,2005,"Relationships don't always fit like a glove."
4310371,"Short Cut to Nirvana: Kumbh Mela",2004,"The biggest gathering of people in the history of humanity"
4310412,"Short Fuse",2005,"After being suspended for a year by the boxing commission because of his bad temper, SHANE gets a chance to fight again in Las Vegas against the Super Welter Champion of the World, Francisco ""Panchito"" Bojado, a.k.a. The Baby Faced Assassin. He takes a road trip with his long time friend, JOSH, who is also his manager. Along the way, they stumble into the underworld of drugs."
4310545,Shortbus,2006,"Voyeurism is Participation,You've got to get on to get off,Open Your Mind. And Everything Else.,Searching for your inner-sexual soul in The Big Apple."
4310611,Shorty,2003,"One simple wish. One extraordinary man."
4311286,"ShowBusiness: The Road to Broadway",2007,"The Real Drama is Behind the Curtain."
4311311,"Showdown at Area 51",2007,"The battlefield is here"
4311561,Shredder,2003,"Icy Dead People!,You can take the chairlift up, but you'll never come down.,Prepare to be iced!,Death to snowboarders."
4311596,"Shrek 2",2004,"In summer 2004, they're back for more....,Once upon another time...,Not so far, far away..."
4311612,"Shrek the Third",2007,"Who's ready for Thirds?,He's in for the royal treatment,The Wait is Ogre!,Cookies that talk. Trees that walk. Donkeys on deck. It must be... Shrek!,A family movie you will want to see ogre, and ogre, and ogre again,The best Shrek yet!,For the funniest happily ever after."
4311777,"Shrink Rap",2003,"Sometimes what you want, isn't what you need."
4311857,Shtickmen,2003,"Dying is Easy... Comedy is Hard"
4312347,"Shut Up & Sing",2006,"Freedom of speech is fine as long as you don't do it in public.,In the land of the free can you dare to be brave?"
4312369,"Shut Up and Do It!",2007,"Chasing your dreams can bring many surprises,""A Latino actor chases his dream of making a movie only to find many surprises on the way"""
4312378,"Shut Up and Kiss Me!",2004,"What are YOU willing to risk to find true love?"
4312387,"Shut Up and Shoot!",2006,"15 Minutes Of Fame Is About To Run Out,They'll Shoot Anything For Money Including Themselves,A crooked Hollywood producer finally gets what's coming to him when his plans to kill off his associates creates a surprising twist of events in this wild west Hollywood tale."
4312471,Shutter,2006,"When things fall apart they come together."
4313731,"Sick Girl",2007,"Say hello to Izzy. Then say goodbye."
4313803,Sicko,2007,"This might hurt a little.,What seems to be the problem?,Get well soon.,For many Americans, laughter isn't the best medicine - it's the only medicine."
4313927,"Side Effects",2005,"Love is a drug!,a satirical look at the pharmaceutical industry"
4313977,"Side Show",2007,"Cleve Unto Your Clowniness, and Save the Day!"
4314006,SideFX,2004,"This is your mind on drugs."
4314141,Sideways,2004,"In search of wine. In search of women. In search of themselves."
